"utterance","item","speaker_belief","prob"
"think-doesnt_dance-?","Grace_L","doesnt_dance",0.412551764627388
"think-doesnt_dance-?","Grace_L","uncertain",0.095698961022089
"think-doesnt_dance-?","Isabella_H","dances",0.247213861205744
"think-doesnt_dance-?","Isabella_H","doesnt_dance",0.0988427287428498
"think-doesnt_dance-?","Isabella_H","uncertain",0.653943410051407
"think-doesnt_dance-?","Isabella_L","dances",0.341144819468653
"think-doesnt_dance-?","Isabella_L","doesnt_dance",0.607171275257614
"think-doesnt_dance-?","Isabella_L","uncertain",0.0516839052737331
"think-doesnt_dance-?","Jackson_H","dances",0.893527247217407
"think-doesnt_dance-?","Jackson_H","doesnt_dance",0.0383739703749315
"think-doesnt_dance-?","Jackson_H","uncertain",0.0680987824076619
"think-doesnt_dance-?","Jackson_L","dances",0.343855400289608
"think-doesnt_dance-?","Jackson_L","doesnt_dance",0.588578843434548
"think-doesnt_dance-?","Jackson_L","uncertain",0.0675657562758437
"think-doesnt_dance-?","Jayden_H","dances",0.711842951543822
"think-doesnt_dance-?","Jayden_H","doesnt_dance",0.0593853970010992
"think-doesnt_dance-?","Jayden_H","uncertain",0.228771651455079
"think-doesnt_dance-?","Jayden_L","dances",0.475667284869222
"think-doesnt_dance-?","Jayden_L","doesnt_dance",0.460155822194546
"think-doesnt_dance-?","Jayden_L","uncertain",0.0641768929362322
"think-doesnt_dance-?","Jon_H","dances",0.885517411744103
"think-doesnt_dance-?","Jon_H","doesnt_dance",0.039345091555554
"think-doesnt_dance-?","Jon_H","uncertain",0.0751374967003429
"think-doesnt_dance-?","Jon_L","dances",0.464027528112428
"think-doesnt_dance-?","Jon_L","doesnt_dance",0.464555049584456
"think-doesnt_dance-?","Jon_L","uncertain",0.0714174223031155
"think-doesnt_dance-?","Josh_H","dances",0.535254138568589
"think-doesnt_dance-?","Josh_H","doesnt_dance",0.113304100145916
"think-doesnt_dance-?","Josh_H","uncertain",0.351441761285495
"think-doesnt_dance-?","Josh_L","dances",0.377876924656335
"think-doesnt_dance-?","Josh_L","doesnt_dance",0.48015262159646
"think-doesnt_dance-?","Josh_L","uncertain",0.141970453747206
"think-doesnt_dance-?","Josie_H","dances",0.77855396804326
"think-doesnt_dance-?","Josie_H","doesnt_dance",0.0334559985728776
"think-doesnt_dance-?","Josie_H","uncertain",0.187990033383862
"think-doesnt_dance-?","Josie_L","dances",0.320537435257939
"think-doesnt_dance-?","Josie_L","doesnt_dance",0.599136219902539
"think-doesnt_dance-?","Josie_L","uncertain",0.0803263448395227
"think-doesnt_dance-?","Julian_H","dances",0.505378446259443
"think-doesnt_dance-?","Julian_H","doesnt_dance",0.0650186532531593
"think-doesnt_dance-?","Julian_H","uncertain",0.429602900487398
"think-doesnt_dance-?","Julian_L","dances",0.272286171940358
"think-doesnt_dance-?","Julian_L","doesnt_dance",0.350394885546477
"think-doesnt_dance-?","Julian_L","uncertain",0.377318942513165
"think-doesnt_dance-?","Mary_H","dances",0.922496016513133
"think-doesnt_dance-?","Mary_H","doesnt_dance",0.0494565433292863
"think-doesnt_dance-?","Mary_H","uncertain",0.0280474401575811
"think-doesnt_dance-?","Mary_L","dances",0.386028913181029
"think-doesnt_dance-?","Mary_L","doesnt_dance",0.526940827698741
"think-doesnt_dance-?","Mary_L","uncertain",0.0870302591202304
"think-doesnt_dance-?","Olivia_H","dances",0.863425768928623
"think-doesnt_dance-?","Olivia_H","doesnt_dance",0.0658887323806297
"think-doesnt_dance-?","Olivia_H","uncertain",0.0706854986907467
"think-doesnt_dance-?","Olivia_L","dances",0.442567274959406
"think-doesnt_dance-?","Olivia_L","doesnt_dance",0.478686246426634
"think-doesnt_dance-?","Olivia_L","uncertain",0.0787464786139594
"think-doesnt_dance-?","Owen_H","dances",0.848545813966296
"think-doesnt_dance-?","Owen_H","doesnt_dance",0.0370842295353856
"think-doesnt_dance-?","Owen_H","uncertain",0.114369956498318
"think-doesnt_dance-?","Owen_L","dances",0.521087170433802
"think-doesnt_dance-?","Owen_L","doesnt_dance",0.379929084374107
"think-doesnt_dance-?","Owen_L","uncertain",0.0989837451920905
"think-doesnt_dance-?","Tony_H","dances",0.806090028490022
"think-doesnt_dance-?","Tony_H","doesnt_dance",0.0266714128358351
"think-doesnt_dance-?","Tony_H","uncertain",0.167238558674143
"think-doesnt_dance-?","Tony_L","dances",0.422802772617311
"think-doesnt_dance-?","Tony_L","doesnt_dance",0.499859606535487
"think-doesnt_dance-?","Tony_L","uncertain",0.0773376208472023
"think-doesnt_dance-?","Zoe_H","dances",0.850518531843445
"think-doesnt_dance-?","Zoe_H","doesnt_dance",0.0282778005675895
"think-doesnt_dance-?","Zoe_H","uncertain",0.121203667588966
"think-doesnt_dance-?","Zoe_L","dances",0.435937969311071
"think-doesnt_dance-?","Zoe_L","doesnt_dance",0.512898663038379
"think-doesnt_dance-?","Zoe_L","uncertain",0.0511633676505498
